
Quadro extraído em 22 de Fevereiro de 2025 (12:03:56)
http://www.ine.pt



Local de residência à data dos Censos [2021] (NUTS - 2024);Grupo etário;Sexo;Período de referência dos dados;População residente (N.º) por Local de residência à data dos Censos [2021] (NUTS - 2024), Sexo, Grupo etário e Naturalidade (País) -  Decenal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;Naturalidade (País);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;Total;Portuguesa;Estrangeira;Europa;Alemanha;Áustria;Bélgica;Bulgária;Espanha;França;Irlanda;Itália;Luxemburgo;Países Baixos;Polónia;Roménia;Suécia;Federação da Rússia;Suíça;Ucrânia;África;África do Sul;Angola;Cabo Verde;Guiné-Bissau;Moçambique;São Tomé e Príncipe;América;Canadá;Estados Unidos da América;Argentina;Brasil;Venezuela;Ásia;Bangladeche;China;Índia;Nepal;Paquistão;Oceânia;
;;;;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;
;5 - 9 anos;H;2021;290;251;39;16;0;0;0;0;2;5;0;1;0;1;0;0;0;1;0;2;8;1;3;2;2;0;0;13;1;1;0;11;0;2;0;1;0;1;0;0;
;;M;2021;281;254;27;10;0;0;0;0;0;2;0;1;0;0;0;0;0;2;1;2;7;0;5;0;1;0;1;6;0;0;0;6;0;4;1;0;0;0;0;0;
;10 - 14 anos;H;2021;296;264;32;15;0;0;0;0;2;7;0;0;0;1;0;0;0;1;0;1;8;0;5;2;1;0;0;7;0;0;0;6;1;2;1;0;0;0;0;0;
;;M;2021;267;226;41;15;0;0;1;0;1;5;0;0;0;0;0;0;0;0;0;1;15;0;5;1;5;1;2;10;0;0;0;8;1;1;0;0;0;0;0;0;
;15 - 19 anos;H;2021;310;268;42;7;1;0;0;0;1;2;0;0;0;0;0;0;0;1;1;0;15;0;6;4;5;0;0;19;0;0;0;17;1;1;0;0;0;0;0;0;
;;M;2021;347;307;40;11;0;0;1;0;0;4;0;1;0;2;0;1;0;0;0;0;13;0;6;1;4;1;1;12;0;0;0;10;2;4;1;1;0;1;0;0;
;20 - 24 anos;H;2021;396;322;74;14;0;0;0;0;2;3;0;0;0;2;0;0;0;0;0;2;21;1;5;6;4;1;1;33;0;0;0;32;0;6;0;1;3;2;0;0;
;;M;2021;360;298;62;15;0;0;0;0;2;3;0;2;1;1;0;0;0;0;0;6;24;1;6;4;5;3;1;19;0;0;0;19;0;4;2;2;0;0;0;0;
;25 - 29 anos;H;2021;602;456;146;35;0;0;2;0;8;3;0;2;2;0;0;2;1;3;1;4;31;0;7;11;9;0;0;64;1;1;1;56;2;16;5;1;4;0;2;0;
;;M;2021;554;430;124;28;3;0;0;0;4;4;0;4;1;0;0;0;0;1;3;3;18;0;5;6;3;0;0;63;0;1;0;55;6;14;3;3;2;1;1;1;
;30 - 34 anos;H;2021;603;437;166;36;4;0;0;2;5;6;0;2;0;1;0;3;0;2;0;2;31;2;4;11;6;0;3;64;1;1;0;54;7;34;13;3;9;3;3;1;
;;M;2021;553;398;155;33;1;0;0;1;3;6;0;6;0;0;0;2;0;1;3;6;29;2;8;8;7;1;1;83;1;2;2;72;3;9;0;0;2;3;0;1;
;35 - 39 anos;H;2021;534;407;127;37;4;0;0;1;2;10;0;2;0;1;0;2;0;1;2;4;20;0;4;6;7;1;1;53;0;1;1;47;2;17;5;0;3;0;3;0;
;;M;2021;481;371;110;27;1;0;0;1;3;7;0;3;0;0;0;1;1;1;0;5;25;1;5;9;5;1;2;47;0;0;0;43;1;10;1;3;1;1;1;1;
;40 - 44 anos;H;2021;489;382;107;22;1;0;1;1;0;4;0;5;0;1;0;5;0;0;0;0;33;5;9;10;6;0;2;35;0;0;1;32;1;17;6;1;0;3;2;0;
;;M;2021;467;355;112;29;4;0;1;0;2;8;0;2;0;0;0;3;0;3;0;2;24;0;9;5;4;1;1;50;1;0;0;49;0;8;0;2;0;1;0;1;
;45 - 49 anos;H;2021;511;380;131;32;2;0;1;0;1;14;0;2;0;0;0;0;0;2;1;5;57;0;22;9;8;16;2;32;1;1;0;27;0;10;5;1;1;0;1;0;
;;M;2021;515;397;118;41;2;0;1;0;5;20;0;0;0;1;0;3;0;1;1;5;41;1;17;5;2;12;0;30;2;0;0;25;0;6;1;4;0;0;0;0;
;50 - 54 anos;H;2021;475;376;99;30;1;0;1;1;3;9;0;1;0;0;0;4;0;1;0;6;46;0;19;9;5;10;1;18;0;1;0;16;1;5;0;2;1;0;0;0;
;;M;2021;495;395;100;24;1;0;1;2;2;6;0;2;0;1;0;3;0;1;0;3;46;0;19;8;3;9;4;24;0;0;0;19;3;6;0;1;0;0;0;0;
;55 - 59 anos;H;2021;422;343;79;20;1;0;0;1;1;2;0;2;0;0;1;5;0;0;0;4;45;0;18;9;5;11;2;13;1;0;0;11;0;1;0;0;0;0;0;0;
;;M;2021;508;428;80;17;1;0;2;0;4;1;0;1;0;0;0;2;0;1;0;4;40;0;18;6;3;8;2;23;0;0;0;22;1;0;0;0;0;0;0;0;
;60 - 64 anos;H;2021;402;345;57;9;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;2;31;0;13;4;2;8;0;12;0;0;1;10;0;5;1;0;3;0;0;0;
;;M;2021;466;415;51;9;1;0;0;1;0;1;0;1;0;0;0;1;1;0;0;2;27;0;10;3;2;9;1;13;0;0;0;12;1;2;0;0;1;0;0;0;
;65 - 69 anos;H;2021;364;319;45;10;0;0;0;0;1;2;0;1;0;0;0;0;1;0;2;2;21;0;8;1;4;7;1;10;0;0;0;8;2;3;0;0;1;0;1;1;
;;M;2021;438;393;45;7;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;3;24;0;11;1;2;10;0;10;0;1;0;9;0;3;0;0;2;0;0;1;
;70 - 74 anos;H;2021;304;281;23;4;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;17;0;4;4;1;5;0;1;0;1;0;0;0;1;0;0;1;0;0;0;
;;M;2021;471;419;52;8;0;0;0;1;1;2;0;1;0;0;0;0;0;0;0;1;34;0;12;3;2;12;2;9;0;0;0;7;1;1;0;0;1;0;0;0;
;75 - 79 anos;H;2021;269;255;14;2;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;9;0;2;2;0;4;0;0;0;0;0;0;0;3;0;0;2;0;0;0;
;;M;2021;395;380;15;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;10;0;2;3;0;4;0;2;0;0;0;2;0;1;0;0;0;0;0;0;
;80 - 84 anos;H;2021;228;208;20;6;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;14;0;4;8;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
;;M;2021;366;349;17;5;0;0;0;0;4;0;0;0;0;0;0;0;0;1;0;0;11;2;5;1;0;2;0;1;0;0;0;1;0;0;0;0;0;0;0;0;
;85 e mais anos;H;2021;196;193;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
;;M;2021;564;533;31;8;0;0;0;0;4;3;0;0;0;0;0;0;0;0;0;0;20;0;8;2;1;7;1;2;0;0;1;1;0;1;0;0;1;0;0;0;
110611: Carnide;Total;H;2021;8350;7497;853;156;20;1;4;2;22;31;1;9;0;6;2;12;3;3;3;15;461;10;202;109;21;88;19;186;0;9;4;156;9;50;0;8;8;14;3;0;
;;M;2021;9678;8486;1192;200;12;2;5;2;26;47;0;12;1;4;4;12;2;6;8;30;662;7;278;172;29;124;37;285;6;7;5;242;14;45;0;12;15;4;0;0;
;0 - 4 anos;H;2021;393;382;11;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;2;0;1;0;0;2;0;0;0;2;0;1;0;0;1;0;0;0;
;;M;2021;362;350;12;4;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;7;0;0;1;5;0;0;0;0;0;0;0;0;
;5 - 9 anos;H;2021;416;395;21;6;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;1;4;0;2;0;0;1;1;10;0;0;0;8;0;1;0;0;0;1;0;0;
;;M;2021;423;389;34;6;0;0;0;0;2;2;0;0;0;0;0;0;1;0;0;0;8;1;1;2;1;1;1;20;0;0;0;19;1;0;0;0;0;0;0;0;
;10 - 14 anos;H;2021;458;426;32;13;0;0;1;0;5;0;0;0;0;0;0;1;0;1;0;2;8;0;4;0;3;1;0;11;0;0;0;10;0;0;0;0;0;0;0;0;
;;M;2021;410;383;27;8;0;0;0;0;1;2;0;0;0;0;0;1;0;0;0;1;10;0;6;2;1;1;0;8;0;0;0;7;0;1;0;1;0;0;0;0;
;15 - 19 anos;H;2021;484;452;32;5;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;14;0;11;2;1;0;0;13;0;1;0;12;0;0;0;0;0;0;0;0;
;;M;2021;468;431;37;4;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;22;0;11;7;0;0;1;10;0;1;0;8;0;1;0;1;0;0;0;0;
;20 - 24 anos;H;2021;532;492;40;6;0;0;0;0;0;0;0;1;0;0;1;3;0;0;0;1;14;1;1;6;4;1;1;16;0;1;0;12;2;4;0;1;0;2;1;0;
;;M;2021;524;461;63;12;0;0;0;0;1;2;0;0;0;0;0;0;0;1;1;6;29;0;12;11;1;0;2;21;0;2;0;18;1;1;0;0;0;1;0;0;
;25 - 29 anos;H;2021;494;442;52;16;3;1;1;0;2;1;0;2;0;1;0;0;0;0;1;1;10;1;3;4;2;0;0;18;0;2;1;15;0;8;0;2;0;5;0;0;
;;M;2021;535;457;78;14;1;0;0;1;0;1;0;2;1;0;0;2;0;0;0;3;29;0;14;9;3;0;2;30;1;0;2;26;0;5;0;3;0;2;0;0;
;30 - 34 anos;H;2021;479;406;73;12;1;0;0;0;3;3;0;1;0;0;0;0;0;1;1;2;20;0;10;6;3;0;0;33;0;1;0;27;2;8;0;0;2;3;0;0;
;;M;2021;492;420;72;21;2;0;2;0;3;2;0;3;0;0;1;3;0;1;1;2;19;0;5;11;0;0;3;28;0;1;0;26;1;4;0;0;2;1;0;0;
;35 - 39 anos;H;2021;483;432;51;15;1;0;0;0;2;2;0;1;0;1;0;3;1;0;1;2;10;0;1;5;1;1;2;25;0;0;0;22;2;1;0;0;0;0;0;0;
;;M;2021;532;457;75;15;1;0;1;0;1;4;0;0;0;0;1;0;1;0;1;1;18;1;8;5;2;0;2;41;0;0;1;33;5;1;0;0;0;0;0;0;
;40 - 44 anos;H;2021;571;501;70;19;4;0;1;1;0;7;0;2;0;0;0;2;0;0;0;1;24;3;10;1;0;6;2;21;0;1;1;19;0;6;0;0;2;3;0;0;
;;M;2021;621;522;99;25;2;0;0;0;2;4;0;2;0;0;1;2;0;1;0;6;37;2;16;8;2;4;3;34;2;1;0;29;1;3;0;0;0;0;0;0;
;45 - 49 anos;H;2021;654;547;107;21;4;0;0;0;3;7;0;0;0;0;1;1;1;0;0;2;71;3;41;10;1;12;3;11;0;0;1;9;1;4;0;1;1;0;0;0;
;;M;2021;744;607;137;33;5;0;0;0;2;13;0;0;0;1;1;3;0;1;1;3;82;2;48;9;2;18;2;19;2;0;1;15;1;3;0;1;0;0;0;0;
;50 - 54 anos;H;2021;585;498;87;15;3;0;0;0;1;6;1;1;0;1;0;0;0;0;0;1;61;1;37;10;0;12;0;7;0;0;0;7;0;4;0;1;1;0;0;0;
;;M;2021;673;546;127;20;1;0;0;1;3;8;0;2;0;0;0;0;0;1;1;2;86;1;33;16;7;26;3;20;1;0;0;17;1;1;0;1;0;0;0;0;
;55 - 59 anos;H;2021;543;475;68;3;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;53;0;28;10;2;11;1;7;0;0;0;6;1;5;0;2;0;0;1;0;
;;M;2021;673;559;114;13;0;0;0;0;0;5;0;1;0;0;0;1;0;0;2;2;76;0;31;21;1;17;5;19;0;1;0;16;1;6;0;3;0;0;0;0;
;60 - 64 anos;H;2021;526;465;61;7;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;1;47;0;16;10;1;17;2;4;0;0;0;4;0;3;0;1;0;0;1;0;
;;M;2021;684;587;97;5;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;2;77;0;31;15;6;20;4;12;0;0;0;12;0;3;0;0;3;0;0;0;
;65 - 69 anos;H;2021;522;465;57;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;51;0;11;23;1;12;3;3;0;1;0;1;1;0;0;0;0;0;0;0;
;;M;2021;695;624;71;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;59;0;27;19;2;8;1;7;0;0;0;5;2;4;0;1;2;0;0;0;
;70 - 74 anos;H;2021;480;441;39;4;0;0;1;0;1;2;0;0;0;0;0;0;0;0;0;0;29;0;8;9;1;7;2;2;0;1;1;0;0;4;0;0;1;0;0;0;
;;M;2021;583;539;44;3;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;35;0;12;8;1;11;3;2;0;0;0;2;0;4;0;0;2;0;0;0;
;75 - 79 anos;H;2021;323;294;29;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;27;1;12;6;0;6;0;1;0;0;0;1;0;0;0;0;0;0;0;0;
;;M;2021;445;406;39;6;0;1;0;0;2;0;0;1;0;0;0;0;0;1;0;1;27;0;9;10;0;6;2;3;0;0;0;2;0;3;0;1;2;0;0;0;
;80 - 84 anos;H;2021;234;221;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;5;5;0;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;
;;M;2021;361;336;25;4;0;1;0;0;2;0;0;0;0;1;0;0;0;0;0;0;16;0;3;9;0;3;1;1;0;0;0;1;0;4;0;0;3;0;0;0;
;85 e mais anos;H;2021;173;163;10;5;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;3;0;0;2;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;
;;M;2021;453;412;41;6;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;1;31;0;10;10;0;9;2;3;0;1;0;1;0;1;0;0;1;0;0;0;
110660: Estrela;Total;H;2021;9379;7304;2075;737;64;7;37;0;57;231;7;76;7;17;13;10;12;14;24;17;393;18;173;52;25;97;11;571;15;80;12;420;13;362;49;14;79;141;24;12;
;;M;2021;10888;8675;2213;745;60;10;27;2;66;228;5;64;3;15;22;17;9;16;19;35;482;13;198;80;22;133;16;749;19;77;20;578;22;226;14;16;26;87;6;11;
;0 - 4 anos;H;2021;519;474;45;30;0;0;6;0;3;12;0;0;1;1;2;0;0;0;0;0;2;1;1;0;0;0;0;10;1;5;0;2;0;3;0;0;0;1;0;0;
;;M;2021;472;422;50;26;3;0;4;0;2;3;0;4;0;1;0;0;0;0;1;0;3;0;2;0;1;0;0;17;0;0;4;10;0;4;0;0;1;1;0;0;
;5 - 9 anos;H;2021;488;400;88;39;4;0;3;0;5;11;0;1;0;0;1;0;0;0;2;1;7;0;1;2;1;2;0;33;0;6;2;22;2;8;3;0;1;3;0;1;
;;M;2021;489;411;78;40;4;1;0;0;4;16;0;4;0;0;0;0;0;1;1;0;7;1;5;0;1;0;0;22;2;4;0;16;0;7;0;1;0;2;0;2;
;10 - 14 anos;H;2021;511;426;85;44;2;0;4;0;4;23;0;2;0;1;1;0;1;0;0;1;7;0;5;2;0;0;0;21;0;4;1;15;0;13;0;0;1;8;1;0;
;;M;2021;534;451;83;39;2;1;4;0;4;13;1;0;1;0;0;0;1;1;1;2;12;1;4;4;1;1;0;22;0;5;1;13;1;10;0;0;1;5;1;0;
;15 - 19 anos;H;2021;520;451;69;31;3;0;1;0;6;11;1;0;0;1;0;0;0;2;1;0;9;0;3;2;3;0;1;20;1;4;1;13;0;9;0;1;0;5;0;0;
;;M;2021;527;455;72;39;7;0;2;0;1;17;0;1;0;0;1;2;1;0;1;0;6;0;1;2;2;0;0;18;0;6;0;12;0;7;1;2;0;2;0;2;
;20 - 24 anos;H;2021;525;418;107;28;3;2;3;0;2;4;0;4;1;0;0;1;0;0;2;1;14;0;3;2;4;4;1;26;0;1;0;24;0;39;3;2;16;13;1;0;
;;M;2021;535;429;106;25;6;0;0;0;0;5;0;0;1;3;0;2;0;0;0;2;19;0;4;7;2;3;2;47;2;4;1;37;1;15;1;2;1;9;0;0;
;25 - 29 anos;H;2021;661;437;224;59;4;0;2;0;3;11;0;14;1;2;1;1;1;1;3;5;8;0;1;4;2;1;0;87;0;4;0;80;2;66;10;1;16;29;4;4;
;;M;2021;715;501;214;78;4;2;1;0;3;19;0;15;1;1;5;1;1;2;4;4;14;0;4;4;3;1;1;87;0;2;1;77;4;34;6;4;0;17;0;1;
;30 - 34 anos;H;2021;725;454;271;92;9;2;4;0;1;23;1;12;1;2;1;3;5;2;8;2;17;3;6;2;1;0;2;94;7;9;0;69;2;66;17;2;9;28;6;2;
;;M;2021;757;463;294;108;8;2;5;1;11;26;1;11;0;4;6;2;1;5;3;4;20;2;8;5;1;2;1;120;3;11;3;90;4;44;2;2;2;21;2;2;
;35 - 39 anos;H;2021;703;459;244;85;12;0;4;0;7;19;1;8;0;2;4;0;1;3;1;0;18;2;3;3;3;2;0;72;1;8;3;50;2;67;6;1;14;26;8;2;
;;M;2021;740;474;266;85;4;0;1;0;7;21;0;13;0;0;4;5;1;3;2;6;28;2;9;4;4;3;4;115;5;15;6;83;3;37;1;1;4;20;0;1;
;40 - 44 anos;H;2021;762;561;201;73;6;2;0;0;2;31;1;10;0;0;2;2;1;0;1;1;27;9;8;3;2;2;1;65;0;10;1;50;2;36;4;1;7;18;2;0;
;;M;2021;782;567;215;86;5;3;2;0;11;22;0;4;0;3;3;2;3;2;1;4;26;0;8;9;3;5;0;88;3;9;1;68;3;14;1;1;2;4;1;1;
;45 - 49 anos;H;2021;705;539;166;71;3;0;2;0;4;27;1;9;2;2;1;1;0;3;0;2;42;1;23;2;2;12;1;36;1;5;2;24;3;16;4;2;1;7;0;1;
;;M;2021;824;608;216;69;3;0;0;0;3;33;1;4;0;1;3;1;0;0;0;4;70;4;21;8;1;28;3;66;3;5;1;53;1;11;1;0;1;1;0;0;
;50 - 54 anos;H;2021;634;457;177;69;7;0;3;0;4;29;0;3;1;4;0;1;0;3;0;1;64;0;35;5;1;22;1;35;0;4;1;28;0;9;1;2;1;1;0;0;
;;M;2021;706;527;179;61;3;1;2;0;5;26;0;4;0;1;0;2;0;1;3;2;54;1;26;6;1;19;0;54;0;4;0;49;1;9;0;2;1;1;0;1;
;55 - 59 anos;H;2021;566;427;139;42;4;1;0;0;6;14;0;2;0;0;0;0;1;0;4;1;53;2;23;5;3;18;2;34;2;9;1;20;0;8;0;2;1;0;0;2;
;;M;2021;610;478;132;32;5;0;2;1;5;6;1;2;0;0;0;0;1;0;1;5;51;0;27;8;1;12;3;37;1;3;2;30;1;12;0;1;2;1;0;0;
;60 - 64 anos;H;2021;492;399;93;23;3;0;4;0;3;1;1;1;0;0;0;1;1;0;0;2;43;0;23;5;0;13;0;20;0;5;0;14;0;7;0;0;1;1;2;0;
;;M;2021;574;489;85;12;1;0;3;0;2;4;0;0;0;0;0;0;0;0;0;0;45;0;23;6;0;15;0;26;0;5;0;18;1;2;0;0;0;1;0;0;
;65 - 69 anos;H;2021;409;361;48;12;1;0;0;0;4;2;0;3;0;0;0;0;0;0;0;0;24;0;7;6;0;8;2;7;1;2;0;4;0;5;1;0;3;0;0;0;
;;M;2021;562;483;79;12;2;0;0;0;1;2;1;1;0;0;0;0;0;1;1;2;44;1;19;5;1;16;0;15;0;3;0;10;2;8;0;0;5;1;1;0;
;70 - 74 anos;H;2021;412;352;60;23;2;0;1;0;1;8;0;4;0;2;0;0;0;0;2;0;28;0;13;6;2;6;0;5;0;2;0;3;0;4;0;0;3;0;0;0;
;;M;2021;574;521;53;9;0;0;0;0;1;4;0;1;0;0;0;0;0;0;0;0;32;1;15;5;0;9;0;5;0;0;0;4;0;7;1;0;2;1;1;0;
;75 - 79 anos;H;2021;309;279;30;9;0;0;0;0;0;3;1;1;0;0;0;0;1;0;0;0;15;0;7;2;1;4;0;2;1;1;0;0;0;4;0;0;3;1;0;0;
;;M;2021;505;462;43;16;2;0;1;0;2;8;0;0;0;1;0;0;0;0;0;0;23;0;10;3;0;8;2;4;0;1;0;3;0;0;0;0;0;0;0;0;
;80 - 84 anos;H;2021;217;200;17;5;1;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0;9;0;6;1;0;2;0;3;0;1;0;1;0;0;0;0;0;0;0;0;
;;M;2021;405;382;23;5;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;11;0;3;1;0;6;0;4;0;0;0;4;0;3;0;0;2;0;0;0;
;85 e mais anos;H;2021;221;210;11;2;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;6;0;5;0;0;1;0;1;0;0;0;1;0;2;0;0;2;0;0;0;
;;M;2021;577;552;25;3;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;17;0;9;3;0;5;0;2;0;0;0;1;0;2;0;0;2;0;0;1;
110618: Lumiar;Total;H;2021;21521;18933;2588;477;47;2;19;3;77;88;2;41;6;13;3;15;2;11;22;33;1240;20;631;139;49;321;34;631;8;39;3;526;22;234;8;84;52;30;7;6;
;;M;2021;24813;21367;3446;625;59;7;27;10;79;136;2;25;7;12;12;20;1;26;26;64;1697;30;853;202;61;420;67;855;15;39;7;708;35;264;5;101;53;22;8;5;
;0 - 4 anos;H;2021;1137;1093;44;20;3;0;1;0;4;2;0;1;0;0;1;0;0;1;0;0;6;0;4;1;0;0;1;15;0;1;0;12;0;3;0;0;1;1;0;0;
;;M;2021;1033;984;49;19;2;1;3;0;0;3;0;0;0;0;0;0;0;0;1;0;8;0;6;2;0;0;0;18;0;2;0;14;1;4;0;0;0;1;0;0;
;5 - 9 anos;H;2021;1145;1060;85;23;1;0;4;1;4;1;1;1;0;3;0;1;0;1;1;0;13;0;8;1;1;1;1;42;0;6;0;32;0;7;0;5;0;0;0;0;
;;M;2021;1030;967;63;16;0;1;1;0;2;6;0;0;0;2;0;0;0;0;2;0;23;2;13;2;2;1;2;20;0;1;0;18;0;4;0;2;1;0;0;0;
;10 - 14 anos;H;2021;1253;1157;96;26;1;0;4;0;8;4;0;2;0;1;0;1;0;0;0;1;29;0;20;2;4;0;2;36;1;5;0;29;0;5;0;2;1;1;0;0;
;;M;2021;1192;1124;68;23;3;0;4;1;6;0;0;1;0;1;0;0;0;1;0;1;25;1;17;0;3;1;1;14;0;1;0;12;0;6;0;3;0;0;0;0;
;15 - 19 anos;H;2021;1230;1133;97;17;1;0;1;0;3;3;0;0;0;0;0;0;0;0;2;0;39;1;27;5;3;0;3;30;0;1;0;28;0;11;0;4;0;1;0;0;
;;M;2021;1218;1141;77;25;3;0;0;1;5;3;0;0;0;1;0;1;0;0;1;4;29;0;19;5;3;0;2;19;0;0;0;17;0;4;0;3;0;1;0;0;
;20 - 24 anos;H;2021;1364;1237;127;23;0;0;2;0;5;5;0;2;0;2;0;0;0;1;2;0;52;1;31;7;2;6;1;41;0;2;0;37;1;11;1;4;1;1;1;0;
;;M;2021;1342;1181;161;30;3;0;0;0;5;5;0;3;0;1;1;0;0;2;1;4;61;1;35;12;4;3;4;50;1;3;0;43;1;19;1;9;2;0;2;1;
;25 - 29 anos;H;2021;1424;1226;198;56;3;0;0;0;5;12;0;9;1;0;0;1;0;2;6;5;42;0;24;8;5;2;1;62;1;8;0;50;2;38;2;9;10;9;1;0;
;;M;2021;1486;1253;233;58;2;0;5;0;3;9;0;5;1;1;1;2;0;3;7;6;59;1;28;13;4;3;2;81;2;3;1;70;3;35;3;12;0;6;2;0;
;30 - 34 anos;H;2021;1347;1163;184;34;4;0;1;0;2;3;0;7;2;0;0;1;1;1;4;3;39;2;18;4;4;4;2;80;1;3;1;67;4;31;0;6;3;9;3;0;
;;M;2021;1390;1136;254;63;3;1;1;1;8;8;1;3;2;1;1;3;0;3;4;6;57;4;32;9;4;5;3;101;1;4;2;83;3;32;0;11;1;10;0;1;
;35 - 39 anos;H;2021;1411;1209;202;42;5;0;3;0;2;8;0;1;0;0;0;3;1;1;6;1;41;4;20;6;2;3;2;87;0;3;0;78;5;29;2;12;2;5;1;3;
;;M;2021;1540;1264;276;63;7;0;1;1;5;13;0;2;1;4;2;4;0;4;5;6;66;4;31;11;5;5;5;120;2;6;2;94;6;26;0;13;2;2;0;1;
;40 - 44 anos;H;2021;1608;1399;209;56;13;0;1;1;12;10;0;5;1;0;0;2;0;1;0;3;68;4;29;8;4;13;6;67;2;1;1;58;1;16;2;8;2;2;0;2;
;;M;2021;1809;1498;311;75;12;0;0;0;8;28;0;1;2;0;2;5;0;0;0;8;91;4;45;11;4;14;6;126;1;3;1;108;6;19;1;10;3;1;0;0;
;45 - 49 anos;H;2021;1640;1339;301;54;3;0;0;0;6;22;0;6;0;1;0;1;0;0;0;6;181;2;109;6;2;56;1;50;0;1;0;43;2;16;1;12;0;1;0;0;
;;M;2021;1942;1527;415;91;10;2;2;2;7;35;0;3;1;0;2;1;0;4;2;9;214;2;127;10;5;63;3;84;3;1;1;70;6;26;0;20;1;1;1;0;
;50 - 54 anos;H;2021;1403;1165;238;41;4;0;0;0;8;10;0;1;1;0;0;2;0;1;1;9;147;3;84;8;3;43;2;35;1;0;0;29;1;15;0;11;2;0;0;0;
;;M;2021;1787;1425;362;50;6;1;1;1;7;13;0;1;0;0;1;0;0;5;1;7;220;6;120;7;4;71;5;80;3;4;0;66;3;11;0;5;1;0;0;1;
;55 - 59 anos;H;2021;1378;1137;241;28;2;1;0;1;5;3;1;1;0;1;1;1;0;2;0;1;164;1;87;17;3;49;4;36;1;2;1;26;4;12;0;4;5;0;0;1;
;;M;2021;1693;1416;277;37;2;1;1;1;4;6;0;2;0;0;0;4;0;1;0;4;172;1;94;14;2;51;6;49;1;3;0;40;4;18;0;4;7;0;1;1;
;60 - 64 anos;H;2021;1186;1000;186;22;1;0;2;0;4;0;0;1;0;3;1;1;0;0;0;3;127;1;64;15;5;36;3;26;0;2;0;21;1;11;0;3;4;0;1;0;
;;M;2021;1657;1386;271;21;2;0;1;1;3;0;0;0;0;0;2;0;0;2;0;6;203;2;96;18;5;64;9;34;1;3;0;28;1;13;0;3;5;0;1;0;
;65 - 69 anos;H;2021;1141;992;149;12;3;0;0;0;3;1;0;0;1;1;0;1;0;0;0;1;116;1;51;23;2;35;1;10;1;0;0;7;1;11;0;3;5;0;0;0;
;;M;2021;1591;1351;240;11;1;0;1;0;2;2;0;0;0;1;0;0;0;0;1;1;181;1;79;30;3;56;5;30;0;1;0;24;1;18;0;6;10;0;0;0;
;70 - 74 anos;H;2021;1087;980;107;13;2;0;0;0;4;2;0;2;0;0;0;0;0;0;0;0;76;0;29;5;4;33;2;9;0;4;0;5;0;9;0;0;9;0;0;0;
;;M;2021;1389;1246;143;11;1;0;2;0;4;1;0;0;0;0;0;0;0;0;0;1;105;0;43;23;6;27;4;15;0;2;0;13;0;12;0;0;5;0;1;0;
;75 - 79 anos;H;2021;774;723;51;2;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;42;0;8;12;3;18;0;4;0;0;0;3;0;3;0;1;1;0;0;0;
